id,arrival,deadline,Utilization,Profit
41.0,3.0,13.0,1.0,0.0099009900990099
42.0,3.0,13.0,1.0,0.0099009900990099
43.0,4.0,14.0,1.0,0.0099009900990099
44.0,4.0,14.0,1.0,0.0099009900990099
45.0,4.0,14.0,1.0,0.0099009900990099
46.0,4.0,14.0,1.0,0.0099009900990099
47.0,4.0,14.0,1.0,0.0099009900990099
48.0,4.0,14.0,1.0,0.0099009900990099
49.0,4.0,14.0,1.0,0.0099009900990099
50.0,4.0,14.0,1.0,0.0099009900990099
51.0,4.0,14.0,1.0,0.0099009900990099
52.0,5.0,15.0,1.0,0.0099009900990099
53.0,5.0,15.0,1.0,0.0099009900990099
54.0,5.0,15.0,1.0,0.0099009900990099
55.0,5.0,15.0,1.0,0.0099009900990099
56.0,5.0,15.0,1.0,0.0099009900990099
57.0,5.0,15.0,1.0,0.0099009900990099
58.0,5.0,15.0,1.0,0.0099009900990099
59.0,5.0,15.0,1.0,0.0099009900990099
60.0,5.0,15.0,1.0,0.0099009900990099
61.0,5.0,15.0,1.0,0.0099009900990099
62.0,5.0,15.0,1.0,0.0099009900990099
63.0,5.0,15.0,1.0,0.0099009900990099
64.0,5.0,15.0,1.0,0.0099009900990099
65.0,5.0,15.0,1.0,0.0099009900990099
66.0,5.0,15.0,1.0,0.0099009900990099
67.0,6.0,16.0,1.0,0.0099009900990099
68.0,6.0,16.0,1.0,0.0099009900990099
69.0,6.0,16.0,1.0,0.0099009900990099
70.0,6.0,16.0,1.0,0.0099009900990099
71.0,6.0,16.0,1.0,0.0099009900990099
72.0,6.0,16.0,1.0,0.0099009900990099
73.0,6.0,16.0,1.0,0.0099009900990099
74.0,6.0,16.0,1.0,0.0099009900990099
75.0,6.0,16.0,1.0,0.0099009900990099
76.0,6.0,16.0,1.0,0.0099009900990099
77.0,6.0,16.0,1.0,0.0099009900990099
78.0,6.0,16.0,1.0,0.0099009900990099
79.0,6.0,16.0,1.0,0.0099009900990099
80.0,6.0,16.0,1.0,0.0099009900990099
81.0,7.0,17.0,1.0,0.0099009900990099
82.0,7.0,17.0,1.0,0.0099009900990099
83.0,7.0,17.0,1.0,0.0099009900990099
84.0,7.0,17.0,1.0,0.0099009900990099
85.0,7.0,17.0,1.0,0.0099009900990099
86.0,7.0,17.0,1.0,0.0099009900990099
87.0,7.0,17.0,1.0,0.0099009900990099
88.0,7.0,17.0,1.0,0.0099009900990099
89.0,7.0,17.0,1.0,0.0099009900990099
90.0,7.0,17.0,1.0,0.0099009900990099
91.0,7.0,17.0,1.0,0.0099009900990099
92.0,7.0,17.0,1.0,0.0099009900990099
93.0,7.0,17.0,1.0,0.0099009900990099
94.0,7.0,17.0,1.0,0.0099009900990099
95.0,7.0,17.0,1.0,0.0099009900990099
96.0,7.0,17.0,1.0,0.0099009900990099
97.0,7.0,17.0,1.0,0.0099009900990099
98.0,8.0,18.0,1.0,0.0099009900990099
99.0,8.0,18.0,1.0,0.0099009900990099
100.0,8.0,18.0,1.0,0.0099009900990099
101.0,8.0,18.0,1.0,0.0099009900990099
102.0,8.0,18.0,1.0,0.0099009900990099
103.0,8.0,18.0,1.0,0.0099009900990099
104.0,8.0,18.0,1.0,0.0099009900990099
105.0,8.0,18.0,1.0,0.0099009900990099
106.0,8.0,18.0,1.0,0.0099009900990099
107.0,8.0,18.0,1.0,0.0099009900990099
108.0,8.0,18.0,1.0,0.0099009900990099
109.0,8.0,18.0,1.0,0.0099009900990099
110.0,8.0,18.0,1.0,0.0099009900990099
111.0,8.0,18.0,1.0,0.0099009900990099
112.0,8.0,18.0,1.0,0.0099009900990099
113.0,8.0,18.0,1.0,0.0099009900990099
114.0,8.0,18.0,1.0,0.0099009900990099
115.0,8.0,18.0,1.0,0.0099009900990099
116.0,9.0,19.0,1.0,0.0099009900990099
117.0,9.0,19.0,1.0,0.0099009900990099
118.0,9.0,19.0,1.0,0.0099009900990099
119.0,9.0,19.0,1.0,0.0099009900990099
120.0,9.0,19.0,1.0,0.0099009900990099
121.0,9.0,19.0,1.0,0.0099009900990099
122.0,9.0,19.0,1.0,0.0099009900990099
123.0,9.0,19.0,1.0,0.0099009900990099
124.0,9.0,19.0,1.0,0.0099009900990099
125.0,9.0,19.0,1.0,0.0099009900990099
126.0,9.0,19.0,1.0,0.0099009900990099
127.0,9.0,19.0,1.0,0.0099009900990099
128.0,9.0,19.0,1.0,0.0099009900990099
129.0,9.0,19.0,1.0,0.0099009900990099
130.0,9.0,19.0,1.0,0.0099009900990099
131.0,10.0,20.0,1.0,0.0099009900990099
132.0,10.0,20.0,1.0,0.0099009900990099
133.0,10.0,20.0,1.0,0.0099009900990099
134.0,10.0,20.0,1.0,0.0099009900990099
135.0,10.0,20.0,1.0,0.0099009900990099
136.0,10.0,20.0,1.0,0.0099009900990099
137.0,10.0,20.0,1.0,0.0099009900990099
138.0,10.0,20.0,1.0,0.0099009900990099
139.0,10.0,20.0,1.0,0.0099009900990099
140.0,10.0,20.0,1.0,0.0099009900990099
141.0,10.0,20.0,1.0,0.0099009900990099
142.0,10.0,20.0,1.0,0.0099009900990099
143.0,10.0,20.0,1.0,0.0099009900990099
144.0,11.0,21.0,1.0,0.0099009900990099
145.0,11.0,21.0,1.0,0.0099009900990099
146.0,11.0,21.0,1.0,0.0099009900990099
147.0,11.0,21.0,1.0,0.0099009900990099
148.0,11.0,21.0,1.0,0.0099009900990099
149.0,11.0,21.0,1.0,0.0099009900990099
150.0,11.0,21.0,1.0,0.0099009900990099
151.0,11.0,21.0,1.0,0.0099009900990099
152.0,11.0,21.0,1.0,0.0099009900990099
153.0,11.0,21.0,1.0,0.0099009900990099
154.0,11.0,21.0,1.0,0.0099009900990099
155.0,11.0,21.0,1.0,0.0099009900990099
156.0,11.0,21.0,1.0,0.0099009900990099
157.0,11.0,21.0,1.0,0.0099009900990099
158.0,11.0,21.0,1.0,0.0099009900990099
159.0,11.0,21.0,1.0,0.0099009900990099
160.0,12.0,22.0,1.0,0.0099009900990099
161.0,12.0,22.0,1.0,0.0099009900990099
162.0,12.0,22.0,1.0,0.0099009900990099
163.0,12.0,22.0,1.0,0.0099009900990099
164.0,12.0,22.0,1.0,0.0099009900990099
165.0,12.0,22.0,1.0,0.0099009900990099
166.0,12.0,22.0,1.0,0.0099009900990099
167.0,12.0,22.0,1.0,0.0099009900990099
168.0,12.0,22.0,1.0,0.0099009900990099
169.0,12.0,22.0,1.0,0.0099009900990099
170.0,12.0,22.0,1.0,0.0099009900990099
171.0,12.0,22.0,1.0,0.0099009900990099
172.0,12.0,22.0,1.0,0.0099009900990099
173.0,13.0,23.0,1.0,0.0099009900990099
174.0,13.0,23.0,1.0,0.0099009900990099
175.0,13.0,23.0,1.0,0.0099009900990099
176.0,13.0,23.0,1.0,0.0099009900990099
177.0,13.0,23.0,1.0,0.0099009900990099
178.0,13.0,23.0,1.0,0.0099009900990099
179.0,13.0,23.0,1.0,0.0099009900990099
181.0,13.0,23.0,1.0,0.0099009900990099
182.0,13.0,23.0,1.0,0.0099009900990099
183.0,13.0,23.0,1.0,0.0099009900990099
185.0,13.0,23.0,1.0,0.0099009900990099
186.0,13.0,23.0,1.0,0.0099009900990099
187.0,13.0,23.0,1.0,0.0099009900990099
188.0,13.0,23.0,1.0,0.0099009900990099
189.0,14.0,24.0,1.0,0.0099009900990099
190.0,14.0,24.0,1.0,0.0099009900990099
191.0,14.0,24.0,1.0,0.0099009900990099
193.0,14.0,24.0,1.0,0.0099009900990099
194.0,14.0,24.0,1.0,0.0099009900990099
195.0,14.0,24.0,1.0,0.0099009900990099
196.0,14.0,24.0,1.0,0.0099009900990099
197.0,14.0,24.0,1.0,0.0099009900990099
198.0,14.0,24.0,1.0,0.0099009900990099
199.0,14.0,24.0,1.0,0.0099009900990099
200.0,14.0,24.0,1.0,0.0099009900990099
201.0,14.0,24.0,1.0,0.0099009900990099
202.0,14.0,24.0,1.0,0.0099009900990099
203.0,14.0,24.0,1.0,0.0099009900990099
204.0,14.0,24.0,1.0,0.0099009900990099
205.0,15.0,25.0,1.0,0.0099009900990099
206.0,15.0,25.0,1.0,0.0099009900990099
207.0,15.0,25.0,1.0,0.0099009900990099
208.0,15.0,25.0,1.0,0.0099009900990099
209.0,15.0,25.0,1.0,0.0099009900990099
210.0,15.0,25.0,1.0,0.0099009900990099
211.0,15.0,25.0,1.0,0.0099009900990099
212.0,15.0,25.0,1.0,0.0099009900990099
213.0,15.0,25.0,1.0,0.0099009900990099
214.0,16.0,26.0,1.0,0.0099009900990099
215.0,16.0,26.0,1.0,0.0099009900990099
216.0,16.0,26.0,1.0,0.0099009900990099
217.0,16.0,26.0,1.0,0.0099009900990099
218.0,16.0,26.0,1.0,0.0099009900990099
219.0,16.0,26.0,1.0,0.0099009900990099
220.0,16.0,26.0,1.0,0.0099009900990099
221.0,16.0,26.0,1.0,0.0099009900990099
222.0,16.0,26.0,1.0,0.0099009900990099
223.0,17.0,27.0,1.0,0.0099009900990099
224.0,17.0,27.0,1.0,0.0099009900990099
225.0,17.0,27.0,1.0,0.0099009900990099
226.0,17.0,27.0,1.0,0.0099009900990099
227.0,17.0,27.0,1.0,0.0099009900990099
228.0,17.0,27.0,1.0,0.0099009900990099
229.0,17.0,27.0,1.0,0.0099009900990099
230.0,17.0,27.0,1.0,0.0099009900990099
231.0,18.0,28.0,1.0,0.0099009900990099
232.0,18.0,28.0,1.0,0.0099009900990099
233.0,18.0,28.0,1.0,0.0099009900990099
234.0,18.0,28.0,1.0,0.0099009900990099
235.0,18.0,28.0,1.0,0.0099009900990099
236.0,18.0,28.0,1.0,0.0099009900990099
237.0,18.0,28.0,1.0,0.0099009900990099
238.0,18.0,28.0,1.0,0.0099009900990099
239.0,18.0,28.0,1.0,0.0099009900990099
240.0,18.0,28.0,1.0,0.0099009900990099
241.0,18.0,28.0,1.0,0.0099009900990099
242.0,19.0,29.0,1.0,0.0099009900990099
243.0,19.0,29.0,1.0,0.0099009900990099
244.0,19.0,29.0,1.0,0.0099009900990099
245.0,19.0,29.0,1.0,0.0099009900990099
246.0,19.0,29.0,1.0,0.0099009900990099
247.0,19.0,29.0,1.0,0.0099009900990099
248.0,19.0,29.0,1.0,0.0099009900990099
249.0,19.0,29.0,1.0,0.0099009900990099
250.0,19.0,29.0,1.0,0.0099009900990099
251.0,20.0,30.0,1.0,0.0099009900990099
252.0,20.0,30.0,1.0,0.0099009900990099
253.0,20.0,30.0,1.0,0.0099009900990099
255.0,20.0,30.0,1.0,0.0099009900990099
256.0,20.0,30.0,1.0,0.0099009900990099
257.0,20.0,30.0,1.0,0.0099009900990099
258.0,20.0,30.0,1.0,0.0099009900990099
259.0,20.0,30.0,1.0,0.0099009900990099
260.0,20.0,30.0,1.0,0.0099009900990099
261.0,21.0,31.0,1.0,0.0099009900990099
262.0,21.0,31.0,1.0,0.0099009900990099
263.0,21.0,31.0,1.0,0.0099009900990099
264.0,21.0,31.0,1.0,0.0099009900990099
266.0,21.0,31.0,1.0,0.0099009900990099
267.0,21.0,31.0,1.0,0.0099009900990099
268.0,21.0,31.0,1.0,0.0099009900990099
269.0,22.0,32.0,1.0,0.0099009900990099
270.0,22.0,32.0,1.0,0.0099009900990099
271.0,22.0,32.0,1.0,0.0099009900990099
272.0,22.0,32.0,1.0,0.0099009900990099
273.0,22.0,32.0,1.0,0.0099009900990099
274.0,22.0,32.0,1.0,0.0099009900990099
275.0,22.0,32.0,1.0,0.0099009900990099
276.0,22.0,32.0,1.0,0.0099009900990099
277.0,22.0,32.0,1.0,0.0099009900990099
278.0,22.0,32.0,1.0,0.0099009900990099
279.0,22.0,32.0,1.0,0.0099009900990099
280.0,22.0,32.0,1.0,0.0099009900990099
281.0,22.0,32.0,1.0,0.0099009900990099
282.0,22.0,32.0,1.0,0.0099009900990099
283.0,22.0,32.0,1.0,0.0099009900990099
284.0,22.0,32.0,1.0,0.0099009900990099
285.0,22.0,32.0,1.0,0.0099009900990099
286.0,22.0,32.0,1.0,0.0099009900990099
287.0,22.0,32.0,1.0,0.0099009900990099
288.0,22.0,32.0,1.0,0.0099009900990099
289.0,22.0,32.0,1.0,0.0099009900990099
290.0,22.0,32.0,1.0,0.0099009900990099
291.0,23.0,33.0,1.0,0.0099009900990099
292.0,23.0,33.0,1.0,0.0099009900990099
293.0,23.0,33.0,1.0,0.0099009900990099
294.0,23.0,33.0,1.0,0.0099009900990099
295.0,23.0,33.0,1.0,0.0099009900990099
296.0,23.0,33.0,1.0,0.0099009900990099
297.0,23.0,33.0,1.0,0.0099009900990099
298.0,23.0,33.0,1.0,0.0099009900990099
299.0,23.0,33.0,1.0,0.0099009900990099
300.0,23.0,33.0,1.0,0.0099009900990099
301.0,23.0,33.0,1.0,0.0099009900990099
302.0,23.0,33.0,1.0,0.0099009900990099
303.0,23.0,33.0,1.0,0.0099009900990099
304.0,23.0,33.0,1.0,0.0099009900990099
305.0,23.0,33.0,1.0,0.0099009900990099
306.0,23.0,33.0,1.0,0.0099009900990099
307.0,23.0,33.0,1.0,0.0099009900990099
308.0,24.0,34.0,1.0,0.0099009900990099
309.0,24.0,34.0,1.0,0.0099009900990099
310.0,24.0,34.0,1.0,0.0099009900990099
311.0,24.0,34.0,1.0,0.0099009900990099
312.0,24.0,34.0,1.0,0.0099009900990099
313.0,24.0,34.0,1.0,0.0099009900990099
314.0,24.0,34.0,1.0,0.0099009900990099
315.0,24.0,34.0,1.0,0.0099009900990099
316.0,24.0,34.0,1.0,0.0099009900990099
317.0,24.0,34.0,1.0,0.0099009900990099
318.0,24.0,34.0,1.0,0.0099009900990099
319.0,24.0,34.0,1.0,0.0099009900990099
320.0,24.0,34.0,1.0,0.0099009900990099
321.0,24.0,34.0,1.0,0.0099009900990099
322.0,24.0,34.0,1.0,0.0099009900990099
323.0,24.0,34.0,1.0,0.0099009900990099
324.0,24.0,34.0,1.0,0.0099009900990099
325.0,25.0,35.0,1.0,0.0099009900990099
326.0,25.0,35.0,1.0,0.0099009900990099
327.0,25.0,35.0,1.0,0.0099009900990099
328.0,25.0,35.0,1.0,0.0099009900990099
329.0,25.0,35.0,1.0,0.0099009900990099
330.0,25.0,35.0,1.0,0.0099009900990099
331.0,25.0,35.0,1.0,0.0099009900990099
332.0,25.0,35.0,1.0,0.0099009900990099
333.0,25.0,35.0,1.0,0.0099009900990099
334.0,25.0,35.0,1.0,0.0099009900990099
335.0,25.0,35.0,1.0,0.0099009900990099
336.0,25.0,35.0,1.0,0.0099009900990099
337.0,25.0,35.0,1.0,0.0099009900990099
338.0,25.0,35.0,1.0,0.0099009900990099
339.0,25.0,35.0,1.0,0.0099009900990099
340.0,25.0,35.0,1.0,0.0099009900990099
341.0,25.0,35.0,1.0,0.0099009900990099
342.0,25.0,35.0,1.0,0.0099009900990099
343.0,25.0,35.0,1.0,0.0099009900990099
344.0,26.0,36.0,1.0,0.0099009900990099
345.0,26.0,36.0,1.0,0.0099009900990099
346.0,26.0,36.0,1.0,0.0099009900990099
348.0,26.0,36.0,1.0,0.0099009900990099
349.0,26.0,36.0,1.0,0.0099009900990099
350.0,26.0,36.0,1.0,0.0099009900990099
351.0,26.0,36.0,1.0,0.0099009900990099
352.0,26.0,36.0,1.0,0.0099009900990099
353.0,26.0,36.0,1.0,0.0099009900990099
354.0,26.0,36.0,1.0,0.0099009900990099
355.0,26.0,36.0,1.0,0.0099009900990099
356.0,26.0,36.0,1.0,0.0099009900990099
357.0,26.0,36.0,1.0,0.0099009900990099
358.0,26.0,36.0,1.0,0.0099009900990099
359.0,26.0,36.0,1.0,0.0099009900990099
360.0,26.0,36.0,1.0,0.0099009900990099
361.0,27.0,37.0,1.0,0.0099009900990099
362.0,27.0,37.0,1.0,0.0099009900990099
363.0,27.0,37.0,1.0,0.0099009900990099
364.0,27.0,37.0,1.0,0.0099009900990099
365.0,27.0,37.0,1.0,0.0099009900990099
366.0,27.0,37.0,1.0,0.0099009900990099
367.0,27.0,37.0,1.0,0.0099009900990099
368.0,27.0,37.0,1.0,0.0099009900990099
369.0,27.0,37.0,1.0,0.0099009900990099
370.0,27.0,37.0,1.0,0.0099009900990099
371.0,27.0,37.0,1.0,0.0099009900990099
372.0,27.0,37.0,1.0,0.0099009900990099
373.0,27.0,37.0,1.0,0.0099009900990099
374.0,27.0,37.0,1.0,0.0099009900990099
376.0,27.0,37.0,1.0,0.0099009900990099
377.0,27.0,37.0,1.0,0.0099009900990099
378.0,27.0,37.0,1.0,0.0099009900990099
379.0,27.0,37.0,1.0,0.0099009900990099
380.0,27.0,37.0,1.0,0.0099009900990099
381.0,27.0,37.0,1.0,0.0099009900990099
382.0,28.0,38.0,1.0,0.0099009900990099
383.0,28.0,38.0,1.0,0.0099009900990099
384.0,28.0,38.0,1.0,0.0099009900990099
385.0,28.0,38.0,1.0,0.0099009900990099
386.0,28.0,38.0,1.0,0.0099009900990099
387.0,28.0,38.0,1.0,0.0099009900990099
389.0,28.0,38.0,1.0,0.0099009900990099
390.0,28.0,38.0,1.0,0.0099009900990099
391.0,28.0,38.0,1.0,0.0099009900990099
392.0,28.0,38.0,1.0,0.0099009900990099
393.0,28.0,38.0,1.0,0.0099009900990099
394.0,28.0,38.0,1.0,0.0099009900990099
395.0,28.0,38.0,1.0,0.0099009900990099
396.0,28.0,38.0,1.0,0.0099009900990099
397.0,28.0,38.0,1.0,0.0099009900990099
398.0,28.0,38.0,1.0,0.0099009900990099
399.0,28.0,38.0,1.0,0.0099009900990099
400.0,28.0,38.0,1.0,0.0099009900990099
401.0,28.0,38.0,1.0,0.0099009900990099
402.0,28.0,38.0,1.0,0.0099009900990099
403.0,29.0,39.0,1.0,0.0099009900990099
404.0,29.0,39.0,1.0,0.0099009900990099
405.0,29.0,39.0,1.0,0.0099009900990099
406.0,29.0,39.0,1.0,0.0099009900990099
407.0,29.0,39.0,1.0,0.0099009900990099
408.0,29.0,39.0,1.0,0.0099009900990099
409.0,29.0,39.0,1.0,0.0099009900990099
410.0,29.0,39.0,1.0,0.0099009900990099
411.0,29.0,39.0,1.0,0.0099009900990099
412.0,29.0,39.0,1.0,0.0099009900990099
413.0,29.0,39.0,1.0,0.0099009900990099
414.0,29.0,39.0,1.0,0.0099009900990099
415.0,29.0,39.0,1.0,0.0099009900990099
416.0,29.0,39.0,1.0,0.0099009900990099
417.0,29.0,39.0,1.0,0.0099009900990099
418.0,29.0,39.0,1.0,0.0099009900990099
419.0,29.0,39.0,1.0,0.0099009900990099
420.0,30.0,40.0,1.0,0.0099009900990099
421.0,30.0,40.0,1.0,0.0099009900990099
422.0,30.0,40.0,1.0,0.0099009900990099
423.0,30.0,40.0,1.0,0.0099009900990099
424.0,30.0,40.0,1.0,0.0099009900990099
425.0,30.0,40.0,1.0,0.0099009900990099
426.0,30.0,40.0,1.0,0.0099009900990099
427.0,30.0,40.0,1.0,0.0099009900990099
428.0,30.0,40.0,1.0,0.0099009900990099
429.0,30.0,40.0,1.0,0.0099009900990099
430.0,30.0,40.0,1.0,0.0099009900990099
431.0,30.0,40.0,1.0,0.0099009900990099
432.0,30.0,40.0,1.0,0.0099009900990099
433.0,30.0,40.0,1.0,0.0099009900990099
434.0,30.0,40.0,1.0,0.0099009900990099
435.0,30.0,40.0,1.0,0.0099009900990099
436.0,30.0,40.0,1.0,0.0099009900990099
437.0,30.0,40.0,1.0,0.0099009900990099
438.0,31.0,41.0,1.0,0.0099009900990099
439.0,31.0,41.0,1.0,0.0099009900990099
440.0,31.0,41.0,1.0,0.0099009900990099
441.0,31.0,41.0,1.0,0.0099009900990099
442.0,31.0,41.0,1.0,0.0099009900990099
443.0,31.0,41.0,1.0,0.0099009900990099
444.0,31.0,41.0,1.0,0.0099009900990099
445.0,31.0,41.0,1.0,0.0099009900990099
446.0,31.0,41.0,1.0,0.0099009900990099
447.0,31.0,41.0,1.0,0.0099009900990099
448.0,31.0,41.0,1.0,0.0099009900990099
449.0,31.0,41.0,1.0,0.0099009900990099
450.0,31.0,41.0,1.0,0.0099009900990099
451.0,31.0,41.0,1.0,0.0099009900990099
452.0,31.0,41.0,1.0,0.0099009900990099
453.0,32.0,42.0,1.0,0.0099009900990099
454.0,32.0,42.0,1.0,0.0099009900990099
455.0,32.0,42.0,1.0,0.0099009900990099
456.0,32.0,42.0,1.0,0.0099009900990099
457.0,32.0,42.0,1.0,0.0099009900990099
458.0,32.0,42.0,1.0,0.0099009900990099
459.0,32.0,42.0,1.0,0.0099009900990099
460.0,32.0,42.0,1.0,0.0099009900990099
461.0,32.0,42.0,1.0,0.0099009900990099
462.0,32.0,42.0,1.0,0.0099009900990099
463.0,32.0,42.0,1.0,0.0099009900990099
464.0,32.0,42.0,1.0,0.0099009900990099
465.0,32.0,42.0,1.0,0.0099009900990099
466.0,32.0,42.0,1.0,0.0099009900990099
467.0,32.0,42.0,1.0,0.0099009900990099
468.0,32.0,42.0,1.0,0.0099009900990099
469.0,33.0,43.0,1.0,0.0099009900990099
470.0,33.0,43.0,1.0,0.0099009900990099
471.0,33.0,43.0,1.0,0.0099009900990099
472.0,33.0,43.0,1.0,0.0099009900990099
473.0,33.0,43.0,1.0,0.0099009900990099
474.0,33.0,43.0,1.0,0.0099009900990099
475.0,33.0,43.0,1.0,0.0099009900990099
476.0,33.0,43.0,1.0,0.0099009900990099
477.0,33.0,43.0,1.0,0.0099009900990099
478.0,33.0,43.0,1.0,0.0099009900990099
479.0,33.0,43.0,1.0,0.0099009900990099
480.0,33.0,43.0,1.0,0.0099009900990099
481.0,33.0,43.0,1.0,0.0099009900990099
482.0,33.0,43.0,1.0,0.0099009900990099
483.0,33.0,43.0,1.0,0.0099009900990099
484.0,33.0,43.0,1.0,0.0099009900990099
485.0,34.0,44.0,1.0,0.0099009900990099
486.0,34.0,44.0,1.0,0.0099009900990099
487.0,34.0,44.0,1.0,0.0099009900990099
488.0,34.0,44.0,1.0,0.0099009900990099
489.0,34.0,44.0,1.0,0.0099009900990099
490.0,34.0,44.0,1.0,0.0099009900990099
491.0,34.0,44.0,1.0,0.0099009900990099
492.0,34.0,44.0,1.0,0.0099009900990099
493.0,34.0,44.0,1.0,0.0099009900990099
494.0,34.0,44.0,1.0,0.0099009900990099
495.0,34.0,44.0,1.0,0.0099009900990099
496.0,34.0,44.0,1.0,0.0099009900990099
497.0,34.0,44.0,1.0,0.0099009900990099
498.0,34.0,44.0,1.0,0.0099009900990099
499.0,34.0,44.0,1.0,0.0099009900990099
500.0,34.0,44.0,1.0,0.0099009900990099
501.0,34.0,44.0,1.0,0.0099009900990099
502.0,35.0,45.0,1.0,0.0099009900990099
503.0,35.0,45.0,1.0,0.0099009900990099
504.0,35.0,45.0,1.0,0.0099009900990099
505.0,35.0,45.0,1.0,0.0099009900990099
506.0,35.0,45.0,1.0,0.0099009900990099
507.0,35.0,45.0,1.0,0.0099009900990099
508.0,35.0,45.0,1.0,0.0099009900990099
509.0,35.0,45.0,1.0,0.0099009900990099
510.0,35.0,45.0,1.0,0.0099009900990099
511.0,35.0,45.0,1.0,0.0099009900990099
512.0,35.0,45.0,1.0,0.0099009900990099
513.0,35.0,45.0,1.0,0.0099009900990099
514.0,35.0,45.0,1.0,0.0099009900990099
515.0,35.0,45.0,1.0,0.0099009900990099
516.0,35.0,45.0,1.0,0.0099009900990099
517.0,35.0,45.0,1.0,0.0099009900990099
518.0,35.0,45.0,1.0,0.0099009900990099
519.0,35.0,45.0,1.0,0.0099009900990099
520.0,36.0,46.0,1.0,0.0099009900990099
521.0,36.0,46.0,1.0,0.0099009900990099
522.0,36.0,46.0,1.0,0.0099009900990099
523.0,36.0,46.0,1.0,0.0099009900990099
524.0,36.0,46.0,1.0,0.0099009900990099
525.0,36.0,46.0,1.0,0.0099009900990099
526.0,36.0,46.0,1.0,0.0099009900990099
527.0,36.0,46.0,1.0,0.0099009900990099
528.0,36.0,46.0,1.0,0.0099009900990099
529.0,36.0,46.0,1.0,0.0099009900990099
530.0,36.0,46.0,1.0,0.0099009900990099
531.0,36.0,46.0,1.0,0.0099009900990099
532.0,36.0,46.0,1.0,0.0099009900990099
533.0,36.0,46.0,1.0,0.0099009900990099
534.0,36.0,46.0,1.0,0.0099009900990099
535.0,36.0,46.0,1.0,0.0099009900990099
536.0,36.0,46.0,1.0,0.0099009900990099
537.0,37.0,47.0,1.0,0.0099009900990099
538.0,37.0,47.0,1.0,0.0099009900990099
539.0,37.0,47.0,1.0,0.0099009900990099
540.0,37.0,47.0,1.0,0.0099009900990099
541.0,37.0,47.0,1.0,0.0099009900990099
542.0,37.0,47.0,1.0,0.0099009900990099
543.0,37.0,47.0,1.0,0.0099009900990099
544.0,37.0,47.0,1.0,0.0099009900990099
545.0,37.0,47.0,1.0,0.0099009900990099
546.0,37.0,47.0,1.0,0.0099009900990099
547.0,37.0,47.0,1.0,0.0099009900990099
548.0,37.0,47.0,1.0,0.0099009900990099
549.0,37.0,47.0,1.0,0.0099009900990099
550.0,37.0,47.0,1.0,0.0099009900990099
551.0,37.0,47.0,1.0,0.0099009900990099
552.0,37.0,47.0,1.0,0.0099009900990099
553.0,37.0,47.0,1.0,0.0099009900990099
554.0,38.0,48.0,1.0,0.0099009900990099
555.0,38.0,48.0,1.0,0.0099009900990099
556.0,38.0,48.0,1.0,0.0099009900990099
557.0,38.0,48.0,1.0,0.0099009900990099
558.0,38.0,48.0,1.0,0.0099009900990099
559.0,38.0,48.0,1.0,0.0099009900990099
560.0,38.0,48.0,1.0,0.0099009900990099
561.0,38.0,48.0,1.0,0.0099009900990099
562.0,38.0,48.0,1.0,0.0099009900990099
563.0,38.0,48.0,1.0,0.0099009900990099
564.0,38.0,48.0,1.0,0.0099009900990099
565.0,38.0,48.0,1.0,0.0099009900990099
